Reporting Date,Furnace,cast,coke_rate_day,coke_rate_cum,productivity_day,productivity_cum,sinter_burden_day,sinter_burden_cum,temperature,Charge,Last-Si,Last-Mn,Last-S,PCI_day,PCI_cum,Coke_ratio_day,Coke_ratio_cum,Hot_metal_day,Hot_Metal_cum,Character Field Length = 10,PCI_day,PCI_cum,Sinter_day,sinter_cum,coke_day,coke_cum,nut_coke_day,nut_coke_cum,nut_coke_rate_day,nut_coke_rate_cum,Ironore_day,Ironore_cum,Sulpher_min,Sulpher_max,H2_top,O2,N2,SlagRate,Pellet_day,Pellet_cum,Pellet_rate_day,Pellet_rate_cum,scrap_day,scrap_cum,fuel_rate_day,fuel_rate_cum,o2_enrichment_day,o2_enrichment_cum,temp_day,temp_cum
4/15/2023,TOT,34,421,436,2.064,1.830,71,72,,456,,,,126.65,125.70,,,13225,175903,,1675,22111,16214,218563,5601,75928,348,6326,26.31,35.96,6546,67578,,,,,,,0,18865,0,6,0,0,,,,,,
4/15/2023,V,15,391,401,2.515,2.152,71,71,1150,131,0.640,0.020,0.035,149.77,150.40,1.42,,8727,111989,,1307,16843,10892,139662,3384,44360,322,4572,36.90,40.83,4378,37873,0.024,0.057,,28784,,400,0,18865,0,10,0,0,,,,,,
4/16/2023,I,9,516,481,1.402,1.493,71,73,1125,153,0.740,0.030,0.045,90.39,81.85,,,2091,35615,,189,2915,2609,44372,1078,17148,28,1026,13.39,28.81,1061,16748,0.035,0.049,,2352,,375,0,0,0,0,0,0,,,,,,
4/16/2023,IV,9,459,506,1.539,1.409,70,72,973,158,0.750,0.050,0.036,83.89,83.58,,,2229,32653,,187,2729,2487,39625,1022,16520,18,774,8.08,23.70,1056,15074,0.037,0.043,,1241,,370,0,0,0,0,0,0,,,,,,
4/16/2023,TOT,35,421,431,2.031,1.843,71,72,,442,,,,131.90,126.11,,,13017,188952,,1717,23828,15963,234526,5486,81414,404,6730,31.04,35.62,6490,74068,,,,,,,0,18865,0,6,0,0,,,,,,
4/16/2023,V,17,389,396,2.506,2.174,71,71,1150,131,0.690,0.040,0.032,154.19,150.67,,,8697,120684,,1341,18184,10867,150529,3386,47746,358,4930,41.16,40.85,4373,42246,0.030,0.049,,29400,,386,0,18865,0,9,0,0,,,,,,
4/17/2023,I,9,455,480,1.527,1.495,70,72,1123,144,0.920,0.050,0.034,81.69,81.84,1.65,,2277,37892,,186,3101,2349,46721,1037,18185,45,1071,19.76,28.26,999,17747,0.031,0.045,,2442,,370,0,0,0,0,0,0,,,,,,
4/17/2023,IV,8,450,502,1.613,1.421,70,72,971,166,0.620,0.050,0.038,81.34,83.43,1.46,,2336,34989,,190,2919,2607,42232,1051,17571,52,826,22.26,23.61,1128,16202,0.029,0.038,,1888,,368,0,0,0,0,0,0,,,,,,
4/17/2023,TOT,34,405,429,2.105,1.858,71,72,,438,,,,129.23,126.31,,,13488,202440,,1743,25571,15608,250134,5467,86881,446,7176,33.07,35.45,6413,80481,,,,,,,0,18865,0,5,0,0,,,,,,
4/17/2023,V,17,381,395,2.558,2.196,71,71,1150,128,0.620,0.020,0.030,154.03,150.90,1.76,,8875,129559,,1367,19551,10652,161181,3379,51125,349,5279,39.32,40.75,4286,46532,0.029,0.049,,28471,,382,0,18865,0,8,0,0,,,,,,
4/18/2023,I,,,480,0.000,1.411,0,72,892,11,,,,,81.90,1.63,,,37861,,,3101,0,46721,,18185,0,1071,,28.29,0,17747,,,,,,,0,0,0,0,0,0,,,,,,
4/18/2023,IV,9,481,501,1.655,1.434,69,72,963,174,0.510,0.030,0.058,78.05,83.08,1.75,,2396,37385,,187,3106,2727,44959,1153,18724,46,872,19.20,23.32,1233,17435,0.033,0.058,,2605,,370,0,0,0,0,0,0,,,,,,
4/18/2023,TOT,26,405,428,1.722,1.850,71,72,,313,,,,133.91,126.73,,,11037,213446,,1478,27049,13342,263476,4469,91350,382,7558,34.61,35.41,5531,86012,,,,,,,0,18865,0,5,0,0,,,,,,
4/18/2023,V,17,384,394,2.490,2.213,71,71,1150,128,0.680,0.020,0.038,149.40,150.81,1.62,,8641,138200,,1291,20842,10615,171796,3316,54441,336,5615,38.88,40.63,4298,50830,0.024,0.040,,28627,,375,0,18865,0,8,0,0,,,,,,
4/19/2023,I,9,463,479,1.603,1.421,71,72,1062,150,0.890,0.060,0.035,48.12,79.90,1.55,,2390,40251,,115,3216,2762,49483,1107,19292,47,1118,19.67,27.78,1142,18889,0.029,0.042,,2958,,376,0,0,0,0,0,0,,,,,,
4/19/2023,IV,9,517,501,1.463,1.437,71,72,970,156,0.790,0.040,0.048,93.96,83.61,1.52,,2118,39530,,199,3305,2534,47493,1095,19819,51,923,24.08,23.35,1033,18468,0.048,0.062,,1850,,388,0,0,0,0,0,0,,,,,,
4/19/2023,TOT,35,417,427,2.130,1.865,71,72,,440,,,,118.67,126.23,,,13651,227124,,1620,28669,16391,279867,5688,97038,464,8022,33.99,35.32,6552,92564,,,,,,,0,18865,0,5,0,0,,,,,,
4/19/2023,V,17,381,393,2.635,2.235,72,71,1150,134,0.580,0.030,0.047,142.84,150.32,1.58,,9143,147343,,1306,22148,11095,182891,3486,57927,366,5981,40.03,40.59,4377,55207,0.026,0.051,,28924,,375,0,18865,0,7,0,0,,,,,,
4/20/2023,I,9,486,476,1.542,1.437,70,72,1118,158,0.790,0.040,0.043,93.95,80.09,1.55,,2299,42853,,216,3432,2934,52417,1117,20409,50,1168,21.75,27.26,1234,20123,0.037,0.055,,3884,,395,0,0,0,0,0,0,,,,,,
4/20/2023,IV,9,482,496,1.421,1.447,71,72,955,153,0.880,0.060,0.038,79.20,82.73,1.56,,2058,41918,,163,3468,2458,49951,992,20811,43,966,20.89,23.04,995,19463,0.030,0.045,,2852,,370,0,0,0,0,0,0,,,,,,
4/20/2023,TOT,35,419,426,2.043,1.879,72,72,,440,,,,127.00,125.91,,,13094,240907,,1663,30332,16257,296124,5486,102524,445,8467,33.99,35.15,6256,98820,,,,,,,0,18865,0,5,0,0,,,,,,
4/20/2023,V,17,387,393,2.518,2.250,73,71,1150,129,0.580,0.020,0.053,146.96,150.07,1.34,,8737,156136,,1284,23432,10865,193756,3377,61304,352,6333,40.29,40.56,4027,59234,0.026,0.055,,29999,,377,0,18865,0,7,0,0,,,,,,
4/21/2023,I,10,450,475,1.706,1.450,71,72,1133,163,0.800,0.050,0.039,87.66,80.51,1.53,,2544,45397,,223,3655,3105,55522,1145,21554,51,1219,20.05,26.85,1249,21372,0.034,0.050,,4987,,375,0,0,0,0,0,0,,,,,,
4/21/2023,IV,9,480,496,1.492,1.450,70,72,963,163,0.800,0.040,0.052,82.41,82.72,1.38,,2160,44078,,178,3646,2591,52542,1037,21848,48,1014,22.22,23.00,1106,20569,0.034,0.052,,3194,,370,0,0,0,0,0,0,,,,,,
4/21/2023,TOT,34,403,424,2.003,1.885,72,72,,440,,,,129.55,126.09,,,12837,253744,,1663,31995,15486,311610,5170,107694,409,8876,31.86,34.98,5971,104791,,,,,,,0,18865,0,4,0,0,,,,,,
4/21/2023,V,15,367,391,2.344,2.254,73,71,1144,114,0.560,0.020,0.035,155.17,150.33,1.54,,8133,164269,,1262,24694,9790,203546,2988,64292,310,6643,38.12,40.44,3616,62850,0.032,0.047,,23421,,380,0,18865,0,7,0,0,,,,,,
4/22/2023,I,9,441,473,1.757,1.464,72,72,1136,162,0.860,0.050,0.039,91.60,81.11,1.34,,2620,48019,,240,3895,3106,58628,1139,22693,50,1269,19.08,26.43,1234,22606,0.035,0.043,,4500,,367,0,0,0,0,0,0,,,,,,
4/22/2023,IV,9,470,495,1.499,1.452,71,72,958,162,0.900,0.040,0.037,86.60,82.88,1.28,,2171,46258,,188,3834,2668,55210,1038,22886,48,1062,22.11,22.96,1102,21671,0.036,0.042,,3097,,361,0,0,0,0,0,0,,,,,,
4/22/2023,TOT,34,409,424,1.998,1.891,72,72,,442,,,,129.82,126.25,,,12802,266591,,1662,33657,15778,327388,5235,112929,418,9294,32.65,34.86,6071,110862,,,,,,,0,18865,0,4,0,0,,,,,,
4/22/2023,V,16,382,391,2.309,2.257,73,71,1140,118,0.850,0.040,0.025,154.04,150.47,1.48,,8011,172314,,1234,25928,10004,213550,3058,67350,320,6963,39.95,40.41,3735,66585,0.025,0.051,,24401,,360,0,18865,0,6,0,0,,,,,,
4/23/2023,I,10,456,472,1.735,1.476,72,72,1145,165,0.710,0.040,0.044,92.00,81.65,,,2587,50618,,238,4133,3204,61832,1179,23872,48,1317,18.55,26.02,1242,23848,0.035,0.050,,5711,,388,0,0,0,0,0,0,,,,,,
4/23/2023,IV,10,452,492,1.606,1.460,72,72,972,157,0.780,0.040,0.043,90.71,83.22,,,2326,48608,,211,4045,2679,57889,1052,23938,43,1105,18.49,22.73,1037,22708,0.038,0.059,,3037,,370,0,0,0,0,0,0,,,,,,
4/23/2023,TOT,36,419,423,2.085,1.899,73,72,,453,,,,132.25,126.53,,,13361,279969,,1767,35424,16961,344349,5592,118521,445,9739,33.31,34.79,6347,117209,,,,,,,0,18865,0,4,0,0,,,,,,
4/23/2023,V,16,398,391,2.435,2.265,73,72,1148,131,0.610,0.030,0.033,156.01,150.74,,,8448,180743,,1318,27246,11078,224628,3361,70711,354,7317,41.90,40.48,4068,70653,0.029,0.049,,31917,,390,0,18865,0,6,0,0,,,,,,
4/24/2023,I,10,449,470,1.766,1.488,73,72,1145,167,0.620,0.030,0.048,94.57,82.27,1.44,,2633,53263,,249,4382,3257,65089,1181,25053,50,1367,18.99,25.67,1233,25081,0.032,0.048,,5968,,377,0,0,0,0,0,0,,,,,,
4/24/2023,IV,9,493,493,1.472,1.459,73,72,966,157,0.750,0.040,0.037,80.71,83.15,1.70,,2131,50714,,172,4217,2649,60538,1051,24989,44,1149,20.65,22.66,986,23694,0.032,0.045,,3145,,371,0,0,0,0,0,0,,,,,,
4/24/2023,TOT,34,406,423,2.129,1.909,73,72,,453,,,,129.05,126.65,,,13646,293608,,1761,37185,16512,360861,5534,124055,436,10175,31.95,34.66,6111,123320,,,,,,,0,18865,0,4,0,0,,,,,,
4/24/2023,V,15,372,390,2.560,2.277,73,72,1150,129,0.520,0.020,0.040,150.87,150.75,1.54,,8882,189631,,1340,28586,10606,235234,3302,74013,342,7659,38.50,40.39,3892,74545,0.028,0.049,,29053,,381,0,18865,0,6,0,0,,,,,,
4/25/2023,I,9,457,469,1.778,1.502,73,72,1156,165,0.560,0.040,0.054,98.83,82.94,1.80,,2651,55989,,262,4644,3205,68294,1211,26264,50,1417,18.86,25.31,1184,26265,0.035,0.057,,6000,,374,0,0,0,0,0,0,,,,,,
4/25/2023,IV,5,513,493,1.021,1.444,72,72,881,102,0.750,0.040,0.049,73.02,82.75,1.49,,1479,52268,,108,4325,1664,62202,759,25748,27,1176,18.26,22.50,647,24341,0.048,0.062,,2524,,370,0,0,0,0,0,0,,,,,,
4/25/2023,TOT,32,401,421,2.029,1.916,73,72,,392,,,,127.39,126.54,,,13007,306965,,1657,38842,15329,376190,5221,129276,413,10588,31.75,34.49,5693,129013,,,,,,,0,18865,0,4,0,0,,,,,,
4/25/2023,V,18,366,389,2.558,2.291,73,72,1150,125,0.600,0.040,0.027,144.98,150.34,1.66,,8877,198708,,1287,29873,10460,245694,3251,77264,336,7995,37.85,40.23,3862,78407,0.025,0.045,,29639,,375,0,18865,0,6,0,0,,,,,,
4/26/2023,I,11,473,469,1.687,1.510,74,72,1155,154,0.920,0.050,0.030,108.95,84.00,1.65,,2515,58547,,274,4918,2911,71205,1190,27454,45,1462,17.89,24.97,1039,27304,0.030,0.059,,4738,,387,0,0,0,0,0,0,,,,,,
4/26/2023,IV,10,486,492,1.417,1.443,73,72,960,150,0.750,0.040,0.037,88.21,82.95,1.69,,2052,54320,,181,4506,2508,64710,997,26745,40,1216,19.49,22.39,936,25277,0.031,0.046,,2831,,370,0,0,0,0,0,0,,,,,,
4/26/2023,TOT,38,409,421,2.077,1.922,73,72,,430,,,,130.21,126.69,,,13309,320274,,1733,40575,16052,392242,5444,134720,427,11015,32.08,34.39,5904,134917,,,,,,,0,18865,0,3,0,0,,,,,,
4/26/2023,V,17,373,388,2.519,2.299,73,72,1150,126,0.800,0.030,0.028,146.19,150.19,1.45,,8742,207407,,1278,31151,10633,256327,3257,80521,342,8337,39.12,40.20,3929,82336,0.028,0.047,,28676,,372,0,18865,0,5,0,0,,,,,,
